,X,datum_id,time,DOD,Plant.ID,detector_read1,detector_read2,light_intensity,light_intensity_raw,temperature,humidity,pressure,temperature2,humidity2,pressure2,contactless_temp,thickness,compass_direction,compass,angle,angle_direction,pitch,roll,flatten.slope,ecs_initial,ecs_max,ecs_r_squared,ECSt,vH.,gH.,absorbance_530,absorbance_650,absorbance_605,absorbance_420,absorbance_940,absorbance_850,absorbance_730,absorbance_880,SPAD_530,SPAD_530_intensity,light2_raw1,light6_raw1,spad_raw1,light2_raw2,light6_raw2,spad_raw2,light2_raw3,light6_raw3,spad_raw3,SPAD_650,SPAD_650_intensity,SPAD_605,SPAD_605_intensity,SPAD_420,SPAD_420_intensity,SPAD_850,SPAD_850_intensity,SPAD_730,SPAD_730_intensity,SPAD_880,SPAD_880_intensity,baseline,Phi2,PhiNPQ,NPQt,PhiNO,qL,FvP.FmP,qP,LEF,FmPrime,Fs,FoPrime,RFd,ratio.MPF.noMPF..Phi2,ratio.MPF.noMPF..PhiNPQ,ratio.MPF.noMPF..PhiNO,MPF_slope,MPF_rsquared,Light.Intensity..PAR.,Leaf.Temp.Differential,Relative.Chlorophyll,Rel.Chl.intensity,Ambient.Temperature,Ambient.Humidity,Leaf.Angle,R,G,B,Phi2_MPF,PhiNPQ_MPF,NPQt_MPF,Phi2_noMPF,user_id,device_id,status,notes,latitude,longitude,Pot_Num.x,Spp,Trt.x,Block,Sensor,Trt3,TimePoint,Image,Pot_Num.y,Trt.y,Date,Tissue,Param,Blue,Green,Red,Total_Pix,ID_1,ID_2,ID_3,Red_Proportion,Green_Proportion,Blue_Proportion,RG_Proportion,Trt2
1433,3,878318,6/22/18 10:00,52,71,5739,47866,104,166,25.969999,39.861328,781.253906,25.92,40.436523,782.343567,23.89,0.62,E,90,8.75,N,-8.7,-0.91,0.0373,22551.84,22523.79,0.122086598,NA,NA,NA,0.18,0.165,0.161,0.196,0.16,0.145,0.104,0.182,2.01,1,18536,20698,0.52,65535,65535,8.73,58111,65535,32.38,-1.73,1,0.09,1,3.66,1,-1.48,1,-5.6,1,2.18,1,314.1086,0.036,0.954,89.513,0.011,0.685,0.051,0.696,1.667,407.751,393.2,387,0.037,2.55714,0.97332,0.56723,-39974.681,-0.991,104,-2.079999,-1.725088618,1,25.969999,39.861328,8.75,94,45,40,NA,NA,NA,NA,1865,01:12:37:24,submitted,,41.31267397,-105.5848664,71,ARTR,Drought,3,N,Drought,./TP9_06222018,63_Sage_DD_Fs.bmp,63,DD,22-Jun,Leaf,Fs,37128,0,0,37128,63,NA,NA,0,0,1,0,DD
1434,3,878318,6/22/18 10:00,52,71,5739,47866,104,166,25.969999,39.861328,781.253906,25.92,40.436523,782.343567,23.89,0.62,E,90,8.75,N,-8.7,-0.91,0.0373,22551.84,22523.79,0.122086598,NA,NA,NA,0.18,0.165,0.161,0.196,0.16,0.145,0.104,0.182,2.01,1,18536,20698,0.52,65535,65535,8.73,58111,65535,32.38,-1.73,1,0.09,1,3.66,1,-1.48,1,-5.6,1,2.18,1,314.1086,0.036,0.954,89.513,0.011,0.685,0.051,0.696,1.667,407.751,393.2,387,0.037,2.55714,0.97332,0.56723,-39974.681,-0.991,104,-2.079999,-1.725088618,1,25.969999,39.861328,8.75,94,45,40,NA,NA,NA,NA,1865,01:12:37:24,submitted,,41.31267397,-105.5848664,71,ARTR,Drought,3,N,Drought,./TP9_06222018,64_Sage_DD_Fs.bmp,64,DD,22-Jun,Leaf,Fs,37240,6,0,37246,64,NA,NA,0,0.000161091,0.999838909,0.000161091,DD
1435,3,878318,6/22/18 10:00,52,71,5739,47866,104,166,25.969999,39.861328,781.253906,25.92,40.436523,782.343567,23.89,0.62,E,90,8.75,N,-8.7,-0.91,0.0373,22551.84,22523.79,0.122086598,NA,NA,NA,0.18,0.165,0.161,0.196,0.16,0.145,0.104,0.182,2.01,1,18536,20698,0.52,65535,65535,8.73,58111,65535,32.38,-1.73,1,0.09,1,3.66,1,-1.48,1,-5.6,1,2.18,1,314.1086,0.036,0.954,89.513,0.011,0.685,0.051,0.696,1.667,407.751,393.2,387,0.037,2.55714,0.97332,0.56723,-39974.681,-0.991,104,-2.079999,-1.725088618,1,25.969999,39.861328,8.75,94,45,40,NA,NA,NA,NA,1865,01:12:37:24,submitted,,41.31267397,-105.5848664,71,ARTR,Drought,3,N,Drought,./TP9_06222018,69_Sage_DD_Fs.bmp,69,DD,22-Jun,Leaf,Fs,31256,2,0,31258,69,NA,NA,0,6.40E-05,0.999936016,6.40E-05,DD
1436,3,878318,6/22/18 10:00,52,71,5739,47866,104,166,25.969999,39.861328,781.253906,25.92,40.436523,782.343567,23.89,0.62,E,90,8.75,N,-8.7,-0.91,0.0373,22551.84,22523.79,0.122086598,NA,NA,NA,0.18,0.165,0.161,0.196,0.16,0.145,0.104,0.182,2.01,1,18536,20698,0.52,65535,65535,8.73,58111,65535,32.38,-1.73,1,0.09,1,3.66,1,-1.48,1,-5.6,1,2.18,1,314.1086,0.036,0.954,89.513,0.011,0.685,0.051,0.696,1.667,407.751,393.2,387,0.037,2.55714,0.97332,0.56723,-39974.681,-0.991,104,-2.079999,-1.725088618,1,25.969999,39.861328,8.75,94,45,40,NA,NA,NA,NA,1865,01:12:37:24,submitted,,41.31267397,-105.5848664,71,ARTR,Drought,3,N,Drought,./TP9_06222018,83_Sage_DD_Fs.bmp,83,DD,22-Jun,Leaf,Fs,23962,0,0,23962,83,NA,NA,0,0,1,0,DD
1437,3,878318,6/22/18 10:00,52,71,5739,47866,104,166,25.969999,39.861328,781.253906,25.92,40.436523,782.343567,23.89,0.62,E,90,8.75,N,-8.7,-0.91,0.0373,22551.84,22523.79,0.122086598,NA,NA,NA,0.18,0.165,0.161,0.196,0.16,0.145,0.104,0.182,2.01,1,18536,20698,0.52,65535,65535,8.73,58111,65535,32.38,-1.73,1,0.09,1,3.66,1,-1.48,1,-5.6,1,2.18,1,314.1086,0.036,0.954,89.513,0.011,0.685,0.051,0.696,1.667,407.751,393.2,387,0.037,2.55714,0.97332,0.56723,-39974.681,-0.991,104,-2.079999,-1.725088618,1,25.969999,39.861328,8.75,94,45,40,NA,NA,NA,NA,1865,01:12:37:24,submitted,,41.31267397,-105.5848664,71,ARTR,Drought,3,N,Drought,./TP9_06222018,86_62_83_Sage_DD_Fs.bmp,Multiple,DD,22-Jun,Leaf,Fs,6136,0,0,6136,86,62,83,0,0,1,0,DD
1438,4,878317,6/22/18 10:01,52,72,9289,3664,130,216,26.18,43.633789,781.272949,26.139999,44.253906,782.374451,23.63,2.6,E,90,14.65,SE,13.31,6.18,0.002,30016.43,30013.89,0.023595121,0,0,0,1.286,1.171,1.244,1.285,0.704,0.647,0.63,0.65,58.17,1,1827.5,5907.5,46.68,11422,23371.5,39.82,25426.5,23374,23.5,16.46,1,53.97,1,58.09,1,-5.77,1,-7.48,1,-5.42,1,555.2275837,0.613,0.068,0.213,0.319,0.394,0.801,0.766,35.884,15142.6,5854.1,3014,1.587,1.02101,0.81671,0.81008,-1623074.75,-0.511,130,-2.55,16.45529736,1,26.18,43.633789,14.65,126,58,51,NA,NA,NA,NA,1865,01:12:37:24,submitted,,41.31266997,-105.5848727,72,ARTR,Water,10,N,Water,./TP9_06222018,70_72_79_Sage_WW_Fm'.bmp,Multiple,WW,22-Jun,Leaf,Fm',7022,4990,1346,13358,70,72,79,0.100763587,0.373558916,0.525677497,0.474322503,WW
1439,4,878317,6/22/18 10:01,52,72,9289,3664,130,216,26.18,43.633789,781.272949,26.139999,44.253906,782.374451,23.63,2.6,E,90,14.65,SE,13.31,6.18,0.002,30016.43,30013.89,0.023595121,0,0,0,1.286,1.171,1.244,1.285,0.704,0.647,0.63,0.65,58.17,1,1827.5,5907.5,46.68,11422,23371.5,39.82,25426.5,23374,23.5,16.46,1,53.97,1,58.09,1,-5.77,1,-7.48,1,-5.42,1,555.2275837,0.613,0.068,0.213,0.319,0.394,0.801,0.766,35.884,15142.6,5854.1,3014,1.587,1.02101,0.81671,0.81008,-1623074.75,-0.511,130,-2.55,16.45529736,1,26.18,43.633789,14.65,126,58,51,NA,NA,NA,NA,1865,01:12:37:24,submitted,,41.31266997,-105.5848727,72,ARTR,Water,10,N,Water,./TP9_06222018,70_Sage_WW_Fm'.bmp,70,WW,22-Jun,Leaf,Fm',17582,10650,3398,31630,70,NA,NA,0.107429655,0.336705659,0.555864685,0.444135315,WW
1440,4,878317,6/22/18 10:01,52,72,9289,3664,130,216,26.18,43.633789,781.272949,26.139999,44.253906,782.374451,23.63,2.6,E,90,14.65,SE,13.31,6.18,0.002,30016.43,30013.89,0.023595121,0,0,0,1.286,1.171,1.244,1.285,0.704,0.647,0.63,0.65,58.17,1,1827.5,5907.5,46.68,11422,23371.5,39.82,25426.5,23374,23.5,16.46,1,53.97,1,58.09,1,-5.77,1,-7.48,1,-5.42,1,555.2275837,0.613,0.068,0.213,0.319,0.394,0.801,0.766,35.884,15142.6,5854.1,3014,1.587,1.02101,0.81671,0.81008,-1623074.75,-0.511,130,-2.55,16.45529736,1,26.18,43.633789,14.65,126,58,51,NA,NA,NA,NA,1865,01:12:37:24,submitted,,41.31266997,-105.5848727,72,ARTR,Water,10,N,Water,./TP9_06222018,75_Sage_WW_Fm'.bmp,75,WW,22-Jun,Leaf,Fm',48306,22468,5780,76554,75,NA,NA,0.07550226,0.293492175,0.631005565,0.368994435,WW
1441,4,878317,6/22/18 10:01,52,72,9289,3664,130,216,26.18,43.633789,781.272949,26.139999,44.253906,782.374451,23.63,2.6,E,90,14.65,SE,13.31,6.18,0.002,30016.43,30013.89,0.023595121,0,0,0,1.286,1.171,1.244,1.285,0.704,0.647,0.63,0.65,58.17,1,1827.5,5907.5,46.68,11422,23371.5,39.82,25426.5,23374,23.5,16.46,1,53.97,1,58.09,1,-5.77,1,-7.48,1,-5.42,1,555.2275837,0.613,0.068,0.213,0.319,0.394,0.801,0.766,35.884,15142.6,5854.1,3014,1.587,1.02101,0.81671,0.81008,-1623074.75,-0.511,130,-2.55,16.45529736,1,26.18,43.633789,14.65,126,58,51,NA,NA,NA,NA,1865,01:12:37:24,submitted,,41.31266997,-105.5848727,72,ARTR,Water,10,N,Water,./TP9_06222018,70_72_79_Sage_WW_F0.bmp,Multiple,WW,22-Jun,Leaf,Fo,1462,0,0,1462,70,72,79,0,0,1,0,WW
1442,4,878317,6/22/18 10:01,52,72,9289,3664,130,216,26.18,43.633789,781.272949,26.139999,44.253906,782.374451,23.63,2.6,E,90,14.65,SE,13.31,6.18,0.002,30016.43,30013.89,0.023595121,0,0,0,1.286,1.171,1.244,1.285,0.704,0.647,0.63,0.65,58.17,1,1827.5,5907.5,46.68,11422,23371.5,39.82,25426.5,23374,23.5,16.46,1,53.97,1,58.09,1,-5.77,1,-7.48,1,-5.42,1,555.2275837,0.613,0.068,0.213,0.319,0.394,0.801,0.766,35.884,15142.6,5854.1,3014,1.587,1.02101,0.81671,0.81008,-1623074.75,-0.511,130,-2.55,16.45529736,1,26.18,43.633789,14.65,126,58,51,NA,NA,NA,NA,1865,01:12:37:24,submitted,,41.31266997,-105.5848727,72,ARTR,Water,10,N,Water,./TP9_06222018,70_Sage_WW_F0.bmp,70,WW,22-Jun,Leaf,Fo,8998,0,0,8998,70,NA,NA,0,0,1,0,WW
1443,4,878317,6/22/18 10:01,52,72,9289,3664,130,216,26.18,43.633789,781.272949,26.139999,44.253906,782.374451,23.63,2.6,E,90,14.65,SE,13.31,6.18,0.002,30016.43,30013.89,0.023595121,0,0,0,1.286,1.171,1.244,1.285,0.704,0.647,0.63,0.65,58.17,1,1827.5,5907.5,46.68,11422,23371.5,39.82,25426.5,23374,23.5,16.46,1,53.97,1,58.09,1,-5.77,1,-7.48,1,-5.42,1,555.2275837,0.613,0.068,0.213,0.319,0.394,0.801,0.766,35.884,15142.6,5854.1,3014,1.587,1.02101,0.81671,0.81008,-1623074.75,-0.511,130,-2.55,16.45529736,1,26.18,43.633789,14.65,126,58,51,NA,NA,NA,NA,1865,01:12:37:24,submitted,,41.31266997,-105.5848727,72,ARTR,Water,10,N,Water,./TP9_06222018,75_Sage_WW_F0.bmp,75,WW,22-Jun,Leaf,Fo,16948,0,0,16948,75,NA,NA,0,0,1,0,WW
1444,4,878317,6/22/18 10:01,52,72,9289,3664,130,216,26.18,43.633789,781.272949,26.139999,44.253906,782.374451,23.63,2.6,E,90,14.65,SE,13.31,6.18,0.002,30016.43,30013.89,0.023595121,0,0,0,1.286,1.171,1.244,1.285,0.704,0.647,0.63,0.65,58.17,1,1827.5,5907.5,46.68,11422,23371.5,39.82,25426.5,23374,23.5,16.46,1,53.97,1,58.09,1,-5.77,1,-7.48,1,-5.42,1,555.2275837,0.613,0.068,0.213,0.319,0.394,0.801,0.766,35.884,15142.6,5854.1,3014,1.587,1.02101,0.81671,0.81008,-1623074.75,-0.511,130,-2.55,16.45529736,1,26.18,43.633789,14.65,126,58,51,NA,NA,NA,NA,1865,01:12:37:24,submitted,,41.31266997,-105.5848727,72,ARTR,Water,10,N,Water,./TP9_06222018,70_72_79_Sage_WW_Fs.bmp,Multiple,WW,22-Jun,Leaf,Fs,7648,3926,602,12176,70,72,79,0.049441524,0.322437582,0.628120894,0.371879106,WW
1445,4,878317,6/22/18 10:01,52,72,9289,3664,130,216,26.18,43.633789,781.272949,26.139999,44.253906,782.374451,23.63,2.6,E,90,14.65,SE,13.31,6.18,0.002,30016.43,30013.89,0.023595121,0,0,0,1.286,1.171,1.244,1.285,0.704,0.647,0.63,0.65,58.17,1,1827.5,5907.5,46.68,11422,23371.5,39.82,25426.5,23374,23.5,16.46,1,53.97,1,58.09,1,-5.77,1,-7.48,1,-5.42,1,555.2275837,0.613,0.068,0.213,0.319,0.394,0.801,0.766,35.884,15142.6,5854.1,3014,1.587,1.02101,0.81671,0.81008,-1623074.75,-0.511,130,-2.55,16.45529736,1,26.18,43.633789,14.65,126,58,51,NA,NA,NA,NA,1865,01:12:37:24,submitted,,41.31266997,-105.5848727,72,ARTR,Water,10,N,Water,./TP9_06222018,70_Sage_WW_Fs_MoreTime.bmp,70,WW,22-Jun,Leaf,Fs,19104,6398,906,26408,70,NA,NA,0.034307786,0.242275068,0.723417146,0.276582854,WW
1446,4,878317,6/22/18 10:01,52,72,9289,3664,130,216,26.18,43.633789,781.272949,26.139999,44.253906,782.374451,23.63,2.6,E,90,14.65,SE,13.31,6.18,0.002,30016.43,30013.89,0.023595121,0,0,0,1.286,1.171,1.244,1.285,0.704,0.647,0.63,0.65,58.17,1,1827.5,5907.5,46.68,11422,23371.5,39.82,25426.5,23374,23.5,16.46,1,53.97,1,58.09,1,-5.77,1,-7.48,1,-5.42,1,555.2275837,0.613,0.068,0.213,0.319,0.394,0.801,0.766,35.884,15142.6,5854.1,3014,1.587,1.02101,0.81671,0.81008,-1623074.75,-0.511,130,-2.55,16.45529736,1,26.18,43.633789,14.65,126,58,51,NA,NA,NA,NA,1865,01:12:37:24,submitted,,41.31266997,-105.5848727,72,ARTR,Water,10,N,Water,./TP9_06222018,70_Sage_WW_Fs.bmp,70,WW,22-Jun,Leaf,Fs,18766,7978,1798,28542,70,NA,NA,0.062994885,0.279517903,0.657487212,0.342512788,WW
1447,4,878317,6/22/18 10:01,52,72,9289,3664,130,216,26.18,43.633789,781.272949,26.139999,44.253906,782.374451,23.63,2.6,E,90,14.65,SE,13.31,6.18,0.002,30016.43,30013.89,0.023595121,0,0,0,1.286,1.171,1.244,1.285,0.704,0.647,0.63,0.65,58.17,1,1827.5,5907.5,46.68,11422,23371.5,39.82,25426.5,23374,23.5,16.46,1,53.97,1,58.09,1,-5.77,1,-7.48,1,-5.42,1,555.2275837,0.613,0.068,0.213,0.319,0.394,0.801,0.766,35.884,15142.6,5854.1,3014,1.587,1.02101,0.81671,0.81008,-1623074.75,-0.511,130,-2.55,16.45529736,1,26.18,43.633789,14.65,126,58,51,NA,NA,NA,NA,1865,01:12:37:24,submitted,,41.31266997,-105.5848727,72,ARTR,Water,10,N,Water,./TP9_06222018,75_Sage_WW_Fs.bmp,75,WW,22-Jun,Leaf,Fs,48732,10348,1262,60342,75,NA,NA,0.020914123,0.171489178,0.807596699,0.192403301,WW
1448,5,878316,6/22/18 10:02,52,80,9587,590,151,245,26.26,43.499023,781.260925,26.24,44.349609,782.377686,24.09,2.64,E,90,7.72,N,-7.44,-2.09,-0.028,17383.34,17393.48,-0.801982311,2.00E-04,3.15E-06,58.4083,NA,NA,NA,NA,1.07,0.998,0.839,0.921,89.62,2,167.5,2546.5,113.92,975,9937.5,109.55,2148,9937.5,93.68,43.73,2,100.87,2,99.2,2,-1.57,2,-12.14,2,-12.39,2,575.4679941,0.499,0.093,0.228,0.408,0.25,0.799,0.624,33.878,15646.479,7845.5,3146,0.994,1.02208,0.87761,0.87287,-1066260.559,-0.448,151,-2.17,43.73242266,2,26.26,43.499023,7.72,140,66,59,NA,NA,NA,NA,1865,01:12:37:24,submitted,,41.31266745,-105.5848764,80,ARTR,Water,15,N,Water,./TP9_06222018,70_72_79_Sage_WW_Fm'.bmp,Multiple,WW,22-Jun,Leaf,Fm',7022,4990,1346,13358,70,72,79,0.100763587,0.373558916,0.525677497,0.474322503,WW
1449,5,878316,6/22/18 10:02,52,80,9587,590,151,245,26.26,43.499023,781.260925,26.24,44.349609,782.377686,24.09,2.64,E,90,7.72,N,-7.44,-2.09,-0.028,17383.34,17393.48,-0.801982311,2.00E-04,3.15E-06,58.4083,NA,NA,NA,NA,1.07,0.998,0.839,0.921,89.62,2,167.5,2546.5,113.92,975,9937.5,109.55,2148,9937.5,93.68,43.73,2,100.87,2,99.2,2,-1.57,2,-12.14,2,-12.39,2,575.4679941,0.499,0.093,0.228,0.408,0.25,0.799,0.624,33.878,15646.479,7845.5,3146,0.994,1.02208,0.87761,0.87287,-1066260.559,-0.448,151,-2.17,43.73242266,2,26.26,43.499023,7.72,140,66,59,NA,NA,NA,NA,1865,01:12:37:24,submitted,,41.31266745,-105.5848764,80,ARTR,Water,15,N,Water,./TP9_06222018,70_Sage_WW_Fm'.bmp,70,WW,22-Jun,Leaf,Fm',17582,10650,3398,31630,70,NA,NA,0.107429655,0.336705659,0.555864685,0.444135315,WW
1450,5,878316,6/22/18 10:02,52,80,9587,590,151,245,26.26,43.499023,781.260925,26.24,44.349609,782.377686,24.09,2.64,E,90,7.72,N,-7.44,-2.09,-0.028,17383.34,17393.48,-0.801982311,2.00E-04,3.15E-06,58.4083,NA,NA,NA,NA,1.07,0.998,0.839,0.921,89.62,2,167.5,2546.5,113.92,975,9937.5,109.55,2148,9937.5,93.68,43.73,2,100.87,2,99.2,2,-1.57,2,-12.14,2,-12.39,2,575.4679941,0.499,0.093,0.228,0.408,0.25,0.799,0.624,33.878,15646.479,7845.5,3146,0.994,1.02208,0.87761,0.87287,-1066260.559,-0.448,151,-2.17,43.73242266,2,26.26,43.499023,7.72,140,66,59,NA,NA,NA,NA,1865,01:12:37:24,submitted,,41.31266745,-105.5848764,80,ARTR,Water,15,N,Water,./TP9_06222018,75_Sage_WW_Fm'.bmp,75,WW,22-Jun,Leaf,Fm',48306,22468,5780,76554,75,NA,NA,0.07550226,0.293492175,0.631005565,0.368994435,WW
1451,5,878316,6/22/18 10:02,52,80,9587,590,151,245,26.26,43.499023,781.260925,26.24,44.349609,782.377686,24.09,2.64,E,90,7.72,N,-7.44,-2.09,-0.028,17383.34,17393.48,-0.801982311,2.00E-04,3.15E-06,58.4083,NA,NA,NA,NA,1.07,0.998,0.839,0.921,89.62,2,167.5,2546.5,113.92,975,9937.5,109.55,2148,9937.5,93.68,43.73,2,100.87,2,99.2,2,-1.57,2,-12.14,2,-12.39,2,575.4679941,0.499,0.093,0.228,0.408,0.25,0.799,0.624,33.878,15646.479,7845.5,3146,0.994,1.02208,0.87761,0.87287,-1066260.559,-0.448,151,-2.17,43.73242266,2,26.26,43.499023,7.72,140,66,59,NA,NA,NA,NA,1865,01:12:37:24,submitted,,41.31266745,-105.5848764,80,ARTR,Water,15,N,Water,./TP9_06222018,70_72_79_Sage_WW_F0.bmp,Multiple,WW,22-Jun,Leaf,Fo,1462,0,0,1462,70,72,79,0,0,1,0,WW
1452,5,878316,6/22/18 10:02,52,80,9587,590,151,245,26.26,43.499023,781.260925,26.24,44.349609,782.377686,24.09,2.64,E,90,7.72,N,-7.44,-2.09,-0.028,17383.34,17393.48,-0.801982311,2.00E-04,3.15E-06,58.4083,NA,NA,NA,NA,1.07,0.998,0.839,0.921,89.62,2,167.5,2546.5,113.92,975,9937.5,109.55,2148,9937.5,93.68,43.73,2,100.87,2,99.2,2,-1.57,2,-12.14,2,-12.39,2,575.4679941,0.499,0.093,0.228,0.408,0.25,0.799,0.624,33.878,15646.479,7845.5,3146,0.994,1.02208,0.87761,0.87287,-1066260.559,-0.448,151,-2.17,43.73242266,2,26.26,43.499023,7.72,140,66,59,NA,NA,NA,NA,1865,01:12:37:24,submitted,,41.31266745,-105.5848764,80,ARTR,Water,15,N,Water,./TP9_06222018,70_Sage_WW_F0.bmp,70,WW,22-Jun,Leaf,Fo,8998,0,0,8998,70,NA,NA,0,0,1,0,WW
1453,5,878316,6/22/18 10:02,52,80,9587,590,151,245,26.26,43.499023,781.260925,26.24,44.349609,782.377686,24.09,2.64,E,90,7.72,N,-7.44,-2.09,-0.028,17383.34,17393.48,-0.801982311,2.00E-04,3.15E-06,58.4083,NA,NA,NA,NA,1.07,0.998,0.839,0.921,89.62,2,167.5,2546.5,113.92,975,9937.5,109.55,2148,9937.5,93.68,43.73,2,100.87,2,99.2,2,-1.57,2,-12.14,2,-12.39,2,575.4679941,0.499,0.093,0.228,0.408,0.25,0.799,0.624,33.878,15646.479,7845.5,3146,0.994,1.02208,0.87761,0.87287,-1066260.559,-0.448,151,-2.17,43.73242266,2,26.26,43.499023,7.72,140,66,59,NA,NA,NA,NA,1865,01:12:37:24,submitted,,41.31266745,-105.5848764,80,ARTR,Water,15,N,Water,./TP9_06222018,75_Sage_WW_F0.bmp,75,WW,22-Jun,Leaf,Fo,16948,0,0,16948,75,NA,NA,0,0,1,0,WW
1454,5,878316,6/22/18 10:02,52,80,9587,590,151,245,26.26,43.499023,781.260925,26.24,44.349609,782.377686,24.09,2.64,E,90,7.72,N,-7.44,-2.09,-0.028,17383.34,17393.48,-0.801982311,2.00E-04,3.15E-06,58.4083,NA,NA,NA,NA,1.07,0.998,0.839,0.921,89.62,2,167.5,2546.5,113.92,975,9937.5,109.55,2148,9937.5,93.68,43.73,2,100.87,2,99.2,2,-1.57,2,-12.14,2,-12.39,2,575.4679941,0.499,0.093,0.228,0.408,0.25,0.799,0.624,33.878,15646.479,7845.5,3146,0.994,1.02208,0.87761,0.87287,-1066260.559,-0.448,151,-2.17,43.73242266,2,26.26,43.499023,7.72,140,66,59,NA,NA,NA,NA,1865,01:12:37:24,submitted,,41.31266745,-105.5848764,80,ARTR,Water,15,N,Water,./TP9_06222018,70_72_79_Sage_WW_Fs.bmp,Multiple,WW,22-Jun,Leaf,Fs,7648,3926,602,12176,70,72,79,0.049441524,0.322437582,0.628120894,0.371879106,WW
1455,5,878316,6/22/18 10:02,52,80,9587,590,151,245,26.26,43.499023,781.260925,26.24,44.349609,782.377686,24.09,2.64,E,90,7.72,N,-7.44,-2.09,-0.028,17383.34,17393.48,-0.801982311,2.00E-04,3.15E-06,58.4083,NA,NA,NA,NA,1.07,0.998,0.839,0.921,89.62,2,167.5,2546.5,113.92,975,9937.5,109.55,2148,9937.5,93.68,43.73,2,100.87,2,99.2,2,-1.57,2,-12.14,2,-12.39,2,575.4679941,0.499,0.093,0.228,0.408,0.25,0.799,0.624,33.878,15646.479,7845.5,3146,0.994,1.02208,0.87761,0.87287,-1066260.559,-0.448,151,-2.17,43.73242266,2,26.26,43.499023,7.72,140,66,59,NA,NA,NA,NA,1865,01:12:37:24,submitted,,41.31266745,-105.5848764,80,ARTR,Water,15,N,Water,./TP9_06222018,70_Sage_WW_Fs_MoreTime.bmp,70,WW,22-Jun,Leaf,Fs,19104,6398,906,26408,70,NA,NA,0.034307786,0.242275068,0.723417146,0.276582854,WW
1456,5,878316,6/22/18 10:02,52,80,9587,590,151,245,26.26,43.499023,781.260925,26.24,44.349609,782.377686,24.09,2.64,E,90,7.72,N,-7.44,-2.09,-0.028,17383.34,17393.48,-0.801982311,2.00E-04,3.15E-06,58.4083,NA,NA,NA,NA,1.07,0.998,0.839,0.921,89.62,2,167.5,2546.5,113.92,975,9937.5,109.55,2148,9937.5,93.68,43.73,2,100.87,2,99.2,2,-1.57,2,-12.14,2,-12.39,2,575.4679941,0.499,0.093,0.228,0.408,0.25,0.799,0.624,33.878,15646.479,7845.5,3146,0.994,1.02208,0.87761,0.87287,-1066260.559,-0.448,151,-2.17,43.73242266,2,26.26,43.499023,7.72,140,66,59,NA,NA,NA,NA,1865,01:12:37:24,submitted,,41.31266745,-105.5848764,80,ARTR,Water,15,N,Water,./TP9_06222018,70_Sage_WW_Fs.bmp,70,WW,22-Jun,Leaf,Fs,18766,7978,1798,28542,70,NA,NA,0.062994885,0.279517903,0.657487212,0.342512788,WW
1457,5,878316,6/22/18 10:02,52,80,9587,590,151,245,26.26,43.499023,781.260925,26.24,44.349609,782.377686,24.09,2.64,E,90,7.72,N,-7.44,-2.09,-0.028,17383.34,17393.48,-0.801982311,2.00E-04,3.15E-06,58.4083,NA,NA,NA,NA,1.07,0.998,0.839,0.921,89.62,2,167.5,2546.5,113.92,975,9937.5,109.55,2148,9937.5,93.68,43.73,2,100.87,2,99.2,2,-1.57,2,-12.14,2,-12.39,2,575.4679941,0.499,0.093,0.228,0.408,0.25,0.799,0.624,33.878,15646.479,7845.5,3146,0.994,1.02208,0.87761,0.87287,-1066260.559,-0.448,151,-2.17,43.73242266,2,26.26,43.499023,7.72,140,66,59,NA,NA,NA,NA,1865,01:12:37:24,submitted,,41.31266745,-105.5848764,80,ARTR,Water,15,N,Water,./TP9_06222018,75_Sage_WW_Fs.bmp,75,WW,22-Jun,Leaf,Fs,48732,10348,1262,60342,75,NA,NA,0.020914123,0.171489178,0.807596699,0.192403301,WW
1458,6,878315,6/22/18 10:03,52,70,8701,8324,188,306,26.530001,43.207031,781.241272,26.5,44.016602,782.309448,23.77,1.8,E,90,4.79,NE,-3.93,2.74,0.0321,30285.83,30286.04,0.34437107,0,0,0,0.936,0.924,0.944,0.915,0.654,0.604,0.413,0.557,28.24,1,3226,6639.5,27.07,20277,26314,20.05,45163.5,26317.5,3.7,8.73,1,29.04,1,26.13,1,-4.98,1,-24.1,1,-9.66,1,515.2901295,0.417,0.127,0.279,0.456,0.187,0.792,NA,35.242,11345.099,6619,2356,0.714,0.99527,1.01865,1.01955,476322.247,0.291,188,-2.760001,8.731784167,1,26.530001,43.207031,4.79,174,83,73,NA,NA,NA,NA,1865,01:12:37:24,submitted,,41.31268903,-105.5848927,70,ARTR,Water,19,N,Water,./TP9_06222018,70_72_79_Sage_WW_Fm'.bmp,Multiple,WW,22-Jun,Leaf,Fm',7022,4990,1346,13358,70,72,79,0.100763587,0.373558916,0.525677497,0.474322503,WW
